Date,Message
2001-11-05T07:00:00.000+07:00,"1453.94,1580.59,1453.75,1514.96"
2001-11-12T07:00:00.000+07:00,"1511.77,1614.77,1463.12,1582.14"
2001-11-19T07:00:00.000+07:00,"1597.8,1618.19,1526.08,1577.47"
2001-11-26T07:00:00.000+07:00,"1590.05,1644.38,1557.03,1596.05"
2001-12-03T07:00:00.000+07:00,"1576.26,1734.58,1562.73,1673.9"
2001-12-10T07:00:00.000+07:00,"1658.47,1695.15,1590.71,1605.67"
2001-12-17T07:00:00.000+07:00,"1607.08,1665.39,1557.18,1578.27"
2001-12-24T07:00:00.000+07:00,"1581.16,1637.57,1575.01,1621.13"
2001-12-31T07:00:00.000+07:00,"1617.35,1698.46,1565.08,1675.03"
2002-01-07T07:00:00.000+07:00,"1691.36,1710.23,1627.42,1634.17"
2002-01-14T07:00:00.000+07:00,"1624.91,1633.12,1537.99,1548.22"
2002-01-21T07:00:00.000+07:00,"1567.59,1586.34,1500.89,1558.26"
2002-01-28T07:00:00.000+07:00,"1573.39,1582.65,1481.46,1528.15"
2002-02-04T07:00:00.000+07:00,"1526.32,1528.3,1405.79,1452.17"
2002-02-11T07:00:00.000+07:00,"1451.13,1508.25,1432.96,1436.7"
2002-02-18T07:00:00.000+07:00,"1421.07,1424.04,1329.93,1356.16"
2002-02-25T07:00:00.000+07:00,"1366.44,1435.81,1356.04,1435.41"
2002-03-04T07:00:00.000+07:00,"1434.69,1562.97,1422.22,1555.11"
2002-03-11T07:00:00.000+07:00,"1542.09,1573.42,1470.49,1495.41"
2002-03-18T07:00:00.000+07:00,"1511.83,1523.27,1443.17,1470.1"
2002-03-25T07:00:00.000+07:00,"1473.62,1481.97,1423.03,1452.81"
2002-04-01T06:00:00.000+07:00,"1440.38,1481.74,1375.63,1376.72"
2002-04-08T06:00:00.000+07:00,"1346.77,1405.1,1322.25,1351.85"
2002-04-15T06:00:00.000+07:00,"1358.76,1426.01,1336.42,1385.01"
2002-04-22T06:00:00.000+07:00,"1365.34,1365.34,1250.82,1250.89"
2002-04-29T06:00:00.000+07:00,"1256.58,1292.19,1185.79,1190.74"
2002-05-06T06:00:00.000+07:00,"1191.53,1282.44,1142.25,1188.78"
2002-05-13T06:00:00.000+07:00,"1200.69,1350.54,1192.9,1325.8"
2002-05-20T06:00:00.000+07:00,"1309.83,1313.26,1233.78,1253.03"
2002-05-27T06:00:00.000+07:00,"1264.13,1264.86,1202.24,1208.34"
2002-06-03T06:00:00.000+07:00,"1205.2,1213.18,1106.61,1140.24"
2002-06-10T06:00:00.000+07:00,"1142.51,1155.76,1055.57,1109.6"
2002-06-17T06:00:00.000+07:00,"1126.54,1163.46,1031.95,1035.63"
2002-06-24T06:00:00.000+07:00,"1023.06,1075.63,979.87,1051.41"
2002-07-01T06:00:00.000+07:00,"1044.48,1061.05,950.33,1060.89"
2002-07-08T06:00:00.000+07:00,"1051.27,1066.28,945.85,1000.82"
2002-07-15T06:00:00.000+07:00,"990.98,1060.77,955.29,965.45"
