Date,Message
1996-08-14T06:00:00.000+07:00,"669.1,678.37,669.1,677.17"
1996-08-15T06:00:00.000+07:00,"677.17,680.65,673.99,677.09"
1996-08-16T06:00:00.000+07:00,"677.09,680.74,671.92,672.28"
1996-08-19T06:00:00.000+07:00,"672.28,673,660.04,670.25"
1996-08-20T06:00:00.000+07:00,"670.25,671.48,662.73,662.87"
1996-08-21T06:00:00.000+07:00,"662.87,670.41,658.47,667.42"
1996-08-22T06:00:00.000+07:00,"667.42,681.63,667.42,681.63"
1996-08-23T06:00:00.000+07:00,"681.63,685.15,677.19,677.57"
1996-08-26T06:00:00.000+07:00,"677.57,678.48,671.69,672.92"
1996-08-27T06:00:00.000+07:00,"672.86,679.08,672.86,679.05"
1996-08-28T06:00:00.000+07:00,"679.05,681.41,676.8,679.67"
1996-08-29T06:00:00.000+07:00,"679.67,679.67,670.34,671.1"
1996-08-30T06:00:00.000+07:00,"671.1,672.86,663.17,663.57"
1996-09-03T06:00:00.000+07:00,"663.57,669.41,650.48,669.29"
1996-09-04T06:00:00.000+07:00,"669.29,672.34,666.25,669.2"
1996-09-05T06:00:00.000+07:00,"669.2,669.2,652.29,652.32"
1996-09-06T06:00:00.000+07:00,"652.32,666.88,652.32,664.22"
1996-09-09T06:00:00.000+07:00,"664.22,672.09,663.53,671.98"
1996-09-10T06:00:00.000+07:00,"671.98,674.45,666.05,671.65"
1996-09-11T06:00:00.000+07:00,"671.65,676.5,666.03,675.12"
1996-09-12T06:00:00.000+07:00,"675.12,687.4,674.73,685.65"
1996-09-13T06:00:00.000+07:00,"685.65,707.91,685.65,707.86"
1996-09-16T06:00:00.000+07:00,"707.86,715.85,706.65,709.22"
1996-09-17T06:00:00.000+07:00,"709.22,724.2,709.22,722.5"
1996-09-18T06:00:00.000+07:00,"722.5,735.68,716.72,727.63"
1996-09-19T06:00:00.000+07:00,"727.63,738.44,725.22,736.76"
1996-09-20T06:00:00.000+07:00,"736.76,745.6,733.16,743.42"
1996-09-23T06:00:00.000+07:00,"743.42,743.42,731.3,733.41"
1996-09-24T06:00:00.000+07:00,"733.41,741.35,731.59,736.59"
1996-09-25T06:00:00.000+07:00,"736.59,746.09,736.59,745.73"
1996-09-26T06:00:00.000+07:00,"745.73,757.83,741.57,744.61"
1996-09-27T06:00:00.000+07:00,"744.61,747.43,740.94,744.73"
1996-09-30T06:00:00.000+07:00,"744.73,748.87,737.14,737.58"
1996-10-01T06:00:00.000+07:00,"737.58,739.96,727.14,734.5"
1996-10-02T06:00:00.000+07:00,"734.5,749.94,734.5,747.55"
1996-10-03T06:00:00.000+07:00,"747.55,752.06,743.28,743.28"
1996-10-04T06:00:00.000+07:00,"743.28,759.13,743.28,759.12"
1996-10-07T06:00:00.000+07:00,"759.12,765.58,757.81,764.96"
1996-10-08T06:00:00.000+07:00,"764.96,770.74,752.95,753.24"
1996-10-09T06:00:00.000+07:00,"753.24,763.84,750.15,753.97"
1996-10-10T06:00:00.000+07:00,"753.97,760.06,749.1,751.44"
1996-10-11T06:00:00.000+07:00,"751.44,765.7,751.44,765.64"
1996-10-14T06:00:00.000+07:00,"765.64,772.85,765.32,771.99"
1996-10-15T06:00:00.000+07:00,"771.99,786.75,770.31,775.08"
1996-10-16T06:00:00.000+07:00,"775.08,775.08,762.37,767.64"
1996-10-17T06:00:00.000+07:00,"767.64,772.96,755.77,755.77"
1996-10-18T06:00:00.000+07:00,"755.77,758.49,751.6,756.83"
1996-10-21T06:00:00.000+07:00,"756.83,764.64,743.15,746.28"
1996-10-22T06:00:00.000+07:00,"746.28,746.66,730.55,736.64"
1996-10-23T06:00:00.000+07:00,"736.64,750.59,732.63,749.7"
1996-10-24T06:00:00.000+07:00,"749.7,760.05,747.26,748.41"
1996-10-25T06:00:00.000+07:00,"748.41,754.1,743.35,743.55"
1996-10-28T07:00:00.000+07:00,"743.55,753.19,741.33,741.64"
1996-10-29T07:00:00.000+07:00,"741.64,749.04,730.45,731.21"
1996-10-30T07:00:00.000+07:00,"731.21,742.26,731.21,736.36"
1996-10-31T07:00:00.000+07:00,"736.36,752.63,736.36,751.99"
1996-11-01T07:00:00.000+07:00,"751.99,758.56,748.97,755.51"
1996-11-04T07:00:00.000+07:00,"755.51,758.5,751.45,756.23"
1996-11-05T07:00:00.000+07:00,"756.23,774.03,756.23,769.89"
1996-11-06T07:00:00.000+07:00,"769.9,786.94,767.08,786.9"
