Date,Message
2010-11-29 06:00:00+07:00,"1364.05,1413.8,1353.15,1413.38"
2010-12-06 06:00:00+07:00,"1414.2,1430.9,1371.23,1386.6"
2010-12-13 06:00:00+07:00,"1385.68,1408,1361.03,1374.53"
2010-12-20 06:00:00+07:00,"1374.58,1391.98,1372.05,1384.66"
2010-12-27 06:00:00+07:00,"1384.64,1419.15,1371.96,1418.52"
2011-01-03 06:00:00+07:00,"1420.98,1423.83,1352.59,1368.75"
2011-01-10 06:00:00+07:00,"1369.51,1393.01,1354.95,1359.65"
2011-01-17 06:00:00+07:00,"1359.78,1379.17,1337.68,1342.88"
2011-01-24 06:00:00+07:00,"1342.45,1353,1307.95,1335.2"
2011-01-31 06:00:00+07:00,"1337.7,1358.64,1323.05,1349.05"
2011-02-07 06:00:00+07:00,"1348.55,1368.38,1342.78,1356.28"
2011-02-14 06:00:00+07:00,"1356.1,1391.79,1353.6,1387.55"
2011-02-21 06:00:00+07:00,"1388.85,1418.09,1388.85,1408"
2011-02-28 06:00:00+07:00,"1408.95,1440.3,1404.69,1428.05"
2011-03-07 06:00:00+07:00,"1432.2,1444.79,1402.98,1416.52"
2011-03-14 05:00:00+07:00,"1418.97,1432.37,1380.9,1418.45"
2011-03-21 05:00:00+07:00,"1419.5,1447.53,1419.3,1427.75"
2011-03-28 05:00:00+07:00,"1428.05,1439.35,1410.1,1427.3"
2011-04-04 05:00:00+07:00,"1427.8,1474.9,1427.6,1473.3"
2011-04-11 05:00:00+07:00,"1474.55,1487.93,1444.02,1487.25"
2011-04-18 05:00:00+07:00,"1485.45,1511.9,1477.3,1504.6"
2011-04-25 05:00:00+07:00,"1509.95,1569.03,1492.72,1562.25"
2011-05-02 05:00:00+07:00,"1570.45,1574.95,1462.24,1488.55"
2011-05-09 05:00:00+07:00,"1494.05,1526.55,1478,1492.84"
2011-05-16 05:00:00+07:00,"1492.85,1515.72,1471.68,1512.67"
2011-05-23 05:00:00+07:00,"1511.95,1538.21,1503.75,1536.2"
2011-05-30 05:00:00+07:00,"1536.57,1550.05,1519.3,1540.95"
2011-06-06 05:00:00+07:00,"1541.78,1553.37,1525.65,1530.56"
2011-06-13 05:00:00+07:00,"1529.75,1541.8,1510.75,1538.7"
2011-06-20 05:00:00+07:00,"1540.1,1557.91,1498.23,1499.74"
2011-06-27 05:00:00+07:00,"1499.9,1513.76,1477.99,1487.49"
2011-07-04 05:00:00+07:00,"1487.23,1545.2,1486.17,1542.06"
2011-07-11 05:00:00+07:00,"1542.48,1594.15,1540.57,1593.15"
2011-07-18 05:00:00+07:00,"1593.4,1609.9,1581,1602.45"
2011-07-25 05:00:00+07:00,"1609,1632.7,1602.9,1624.55"
2011-08-01 05:00:00+07:00,"1610.3,1682,1607.05,1660.75"
2011-08-08 05:00:00+07:00,"1683.98,1814.65,1682.25,1745.2"
2011-08-15 05:00:00+07:00,"1746.26,1877.59,1727.85,1848.05"
2011-08-22 05:00:00+07:00,"1864.67,1911.8,1702.85,1822.77"
2011-08-29 05:00:00+07:00,"1835.07,1884.5,1775.94,1882.2"
2011-09-05 05:00:00+07:00,"1880.05,1920.7,1792.59,1855.8"
2011-09-12 05:00:00+07:00,"1860.75,1861.5,1762.35,1807.15"
2011-09-19 05:00:00+07:00,"1814.95,1827.42,1628.2,1640.5"
2011-09-26 05:00:00+07:00,"1646.8,1677.2,1532.4,1622.65"
2011-10-03 05:00:00+07:00,"1626.05,1678.7,1595.65,1637"
2011-10-10 05:00:00+07:00,"1638.2,1692.1,1638.2,1679.75"
2011-10-17 05:00:00+07:00,"1680.85,1694.75,1603.7,1639.9"
2011-10-24 05:00:00+07:00,"1638.33,1752.4,1635.35,1743.55"
2011-10-31 05:00:00+07:00,"1743.48,1767.55,1681.1,1755.56"
2011-11-07 06:00:00+07:00,"1752.79,1802.72,1735.75,1787.85"
2011-11-14 06:00:00+07:00,"1788.05,1795.97,1710.24,1723.35"
2011-11-21 06:00:00+07:00,"1721.95,1726.32,1666.32,1680.3"
2011-11-28 06:00:00+07:00,"1684.11,1762.85,1682.65,1745.55"
2011-12-05 06:00:00+07:00,"1749.1,1755.95,1701.87,1711"
2011-12-12 06:00:00+07:00,"1713.4,1714.7,1560.1,1597.2"
2011-12-19 06:00:00+07:00,"1599.65,1641.54,1583.21,1607.21"
2011-12-26 06:00:00+07:00,"1604.88,1605.17,1522.45,1564.35"
2012-01-02 06:00:00+07:00,"1569.05,1630.93,1566.65,1616.3"
2012-01-09 06:00:00+07:00,"1615.55,1661.8,1604.86,1639.25"
2012-01-16 06:00:00+07:00,"1635.28,1669.05,1631.28,1666.3"
2012-01-23 06:00:00+07:00,"1664.78,1739.65,1648.84,1738.62"
2012-01-30 06:00:00+07:00,"1736.6,1763.12,1716.15,1725.6"
2012-02-06 06:00:00+07:00,"1728.15,1752.3,1704.64,1721.65"
2012-02-13 06:00:00+07:00,"1724.7,1737.34,1705.1,1723.1"
