Date,Message
2026-05-14T17:05:00.000+07:00,"29454.1,29454.2,29447.2,29447.6"
2026-05-14T17:06:00.000+07:00,"29447.2,29454.3,29447.2,29450.9"
2026-05-14T17:07:00.000+07:00,"29451.1,29453.6,29449.2,29451"
2026-05-14T17:08:00.000+07:00,"29451.1,29459.5,29449.9,29457"
2026-05-14T17:09:00.000+07:00,"29456.9,29456.9,29449,29451.2"
2026-05-14T17:10:00.000+07:00,"29451.1,29463.3,29445.2,29461.2"
2026-05-14T17:11:00.000+07:00,"29461.7,29482.7,29458.2,29482.7"
2026-05-14T17:12:00.000+07:00,"29482.5,29487.3,29447.7,29455.4"
2026-05-14T17:13:00.000+07:00,"29455.7,29457.7,29442.7,29453.2"
2026-05-14T17:14:00.000+07:00,"29453.6,29453.6,29446.7,29449.9"
2026-05-14T17:15:00.000+07:00,"29450.9,29456.2,29447.9,29455.8"
2026-05-14T17:16:00.000+07:00,"29456.1,29457.5,29444.9,29446.5"
2026-05-14T17:17:00.000+07:00,"29446.6,29459.4,29440.6,29459.3"
2026-05-14T17:18:00.000+07:00,"29459.5,29465.3,29452.7,29454"
2026-05-14T17:19:00.000+07:00,"29454.1,29473.7,29451.8,29464.7"
2026-05-14T17:20:00.000+07:00,"29464.9,29467,29451.1,29451.5"
2026-05-14T17:21:00.000+07:00,"29452.8,29453.3,29435.1,29441.8"
2026-05-14T17:22:00.000+07:00,"29442,29451,29440.1,29444.7"
2026-05-14T17:23:00.000+07:00,"29444.9,29445.2,29428.7,29429.7"
2026-05-14T17:24:00.000+07:00,"29430.7,29439.7,29428.9,29429.3"
2026-05-14T17:25:00.000+07:00,"29428.6,29448,29428.6,29445"
2026-05-14T17:26:00.000+07:00,"29444.9,29452,29442.3,29448.9"
2026-05-14T17:27:00.000+07:00,"29450.3,29453,29444.5,29444.5"
